id,bldgsqft,kivapin
182562,1018.3,110774
108858,1892.3,100625
131210,1725.5,100628
203823,1521,100630
288682,1620,100634
160579,1233.6,100636
244825,1482.2,10064
148175,1550,100642
213206,1360.6,100646
13272,1345.5,100647
170157,1145.3,10065
13283,1288.5,100652
213970,1372.4,100655
24478,1578,100658
83773,2455.3,100660
46480,1962.3,231695
255552,1812.7,231697
83164,1252.9,115973
5090,1972,231696
194535,4608.1,235003
106023,6157,206859
181407,9804.9,238885
72470,657.7,229479
217355,46013.9,229479
72470,657.7,157392
217355,46013.9,157392
108995,14754.2,206860
71556,6006.3,97666
143350,1235.7,100804
145390,1555.4,100806
202215,2894.4,100807
120281,1434.8,100809
71010,1270.2,100810
15167,1345.5,100812
271725,1434.8,100813
30173,1703.9,100816
282337,2104.4,100818
160890,1543.6,100819
138727,1081.8,100820
154031,1369.2,100820
276841,1743.8,100821
96859,1421.9,100822
240113,1443.5,100824
218970,1335.8,100825
185485,1199.1,100805
143720,1524.2,100808
196438,1348.7,100811
118169,1614.6,100814
266707,1543.6,100817
288737,1270.2,100823
266714,1454.2,100826
52523,1270.2,100828
174557,1665.2,100829
242398,1449.9,100830
89686,1531.7,100831
164958,1458.5,100833
24726,1562.9,100834
48409,530.7,100834
120326,1431.6,100835
112967,1576.9,100837
130951,1959,100838
13687,1421.9,100840
37022,1270.2,100842
203901,1638.3,100843
2135,1659.8,100844
164957,1447.8,100846
134041,1352,100847
120325,1404.7,100849
1330,1488.7,107524
269507,1642.6,107525
253261,1434.8,107526
262358,1557.6,107527
159148,1809.4,107529
90019,1434.8,10753
161638,1679.2,107531
154915,1700.7,107532
57665,3219.5,155771
11198,2472.5,240286
287122,1880.5,107528
69564,5241,156887
111920,651.2,156887
124311,1655.5,156887
132275,2637.2,156887
182104,10286.1,156887
228146,624.3,156887
5600,4936.4,156887
28104,3910.6,156887
28106,1463.9,156887
33949,274.5,156887
44502,7867.4,156887
44546,5382,156887
55046,10258.1,156887
61777,1243.2,156887
72473,3938.5,156887
82363,1420.8,156887
90306,3846,156887
116977,2318.6,156887
117282,3895.5,156887
121498,3983.8,156887
125890,1237.9,156887
128984,3801.8,156887
157136,1275.5,156887
163848,1781.4,156887
166217,10544.4,156887
187833,7357.2,156887
194369,7538,156887
197933,3934.2,156887
205788,10457.2,156887
205802,3795.4,156887
217365,944,156887
220397,1311.1,156887
225600,1491.9,156887
87299,1750.2,103268
52232,1917.1,103271
63020,1392.9,103274
108520,18583,103277
167624,18856.4,103278
263520,2184,103278
198475,1159.3,107516
196757,1484.4,107519
71911,1360.6,107521
176178,2269.1,118137
121370,2143.1,107530
39594,1703.9,107534
55227,2316.4,107536
227628,1967.7,94546
263996,2672.7,94348
138772,2089.3,94543
120527,1725.5,100960
13658,1968.7,100963
24693,2053.8,100966
263902,1588.8,100968
238266,1031.2,10097
229716,1705,94402
145273,1424.1,94401
201355,3152.8,94542
184103,1099,94399
247011,1193.7,94398
42169,3189.4,88368
196530,10341,88368
237584,5379.8,88368
76712,916,224904
184057,11292.5,224904
271764,558.7,224904
274050,2066.7,224904
277633,9308.7,224904
39241,1329.4,10352
171694,3365.9,103521
257701,1903.1,103843
200482,1715.8,103846
12013,1890.2,103849
156057,2125.9,103851
110485,2377.8,103853
215382,1689.9,103857
216018,1066.7,10386
188382,1950.4,103862
56797,2283,103864
118171,2333.6,103869
7523,2358.4,103870
218965,2117.3,103873
15238,1924.6,103875
266709,1922.5,103877
257706,2008.6,102808
22180,2740.5,103879
84081,2456.3,103881
224151,1824.5,104001
153859,1827.7,104003
249716,2431.6,104004
76753,2350.9,104006
15237,1889.1,104007
64893,1222.8,101827
17439,1362.7,101547
62909,1386.4,101548
43152,1417.6,101550
14823,1584.5,101552
105566,1618.9,101554
277044,1431.6,101556
14830,1471.4,101557
239843,1697.5,102647
249644,1452.1,102649
76897,1848.2,102800
71025,1865.4,102801
59104,1738.4,102803
266708,2109.7,102804
183991,1653.4,102806
275023,1005.4,10281
155718,2068.8,102810
48047,1853.6,102812
242563,1779.3,102815
99676,1787.9,102816
60849,2051.6,102819
68223,1765.3,102821
181038,1594.1,102823
26775,1634,103042
15721,1354.1,10442
90032,1418.7,10464
204867,3339,104642
62695,1737.3,104645
124988,1942.9,104646
15898,1994.6,104648
262721,1542.5,104649
242568,1147.4,101406
257694,248.6,101406
89063,1440.2,101407
17832,1411.2,101411
109376,1592,10599
93283,1636.1,101412
120274,1897.7,101414
96849,1495.1,101415
113150,1597.4,101416
59107,1369.2,101419
37868,994.6,10142
60767,1584.5,101422
267359,2050.5,118138
24683,1477.9,101423
71024,910.6,101423
13284,1509.1,102320
169167,1831,102322
71130,1477.9,102323
52229,1297.1,102325
7116,1791.1,102326
288611,1217.4,102328
232791,2409,102329
203730,1385.3,102330
141221,1452.1,102331
80998,1105.5,102333
249260,1814.8,102333
185881,1467.1,102334
123046,1485.4,102335
115711,1301.4,102337
110623,1639.4,102338
226987,1507,102340
193419,2544.6,118139
247521,1414.4,10269
209217,3661.9,102691
89204,3494,102695
256459,719,104345
78133,737.3,104346
241144,1133.4,104347
199802,834.2,1040
114749,2847.1,104851
165795,2494,10492
189598,1039.8,105548
284714,785.8,10555
161898,2287.4,118140
177478,894.5,105552
49786,1325,105554
261041,1120.5,105555
55369,1258.3,105558
265427,1131.3,105561
44867,1054.9,105563
158068,1107.6,105567
170078,1343.3,10557
66800,405.8,105572
166570,1106.5,105573
217900,1042,105574
27235,3617.8,100851
108829,1658.7,100852
239829,1311.1,100854
232899,1273.4,100855
480,1449.9,100856
251688,1288.5,100858
62921,1773.9,100728
9838,2266.9,100730
131076,1531.7,100733
203740,1981.7,100737
206677,1668.4,100742
262417,4418.6,248982
201430,3148.5,226362
120655,2072.1,230522
83720,4024.7,230444
141157,3924.6,230444
144699,3885.8,230444
228444,3968.7,230444
262417,4418.6,155724
227079,2034.4,230509
156427,1879.4,230511
11775,2092.5,230512
195787,1923.5,230513
99266,2694.2,230514
192559,2113,230515
26727,2146.3,230517
237951,1990.3,230523
149125,1559.7,10075
257422,1955.8,230525
274396,1991.3,230527
169506,2105.4,230528
120654,3104.3,230530
178416,3128,230533
136093,1998.9,230534
60719,2113,230536
246704,2009.6,230537
164861,2049.5,230539
259189,2931,230540
85476,2220.6,230542
239625,2038.7,230543
251589,2282,230545
150967,2432.7,230546
96809,2168.9,230548
54908,8887.8,248987
54909,1119.5,248987
285399,914.9,248987
134188,2574.7,226359
161543,26700.1,248984
25585,3543.5,248985
244946,4562.9,248986
276966,1294.9,100743
75095,898.8,100744
251927,1435.9,100744
138431,1595.2,100746
167675,2127,230508
11782,2323.9,230516
1928,2068.8,101807
274397,1970.9,230524
113348,2208.8,230526
188767,2441.3,230529
239616,2092.5,230531
144796,2180.8,230532
288925,2495.1,230535
93769,2065.6,230538
196298,2264.7,230544
32923,2020.4,230547
123167,2144.2,230549
90276,4549.9,244502
65254,2652.2,229984
185484,1551.1,100745
138432,1286.3,100748
71127,1538.2,100749
63014,1319.7,100751
1937,1502.7,100752
48040,1262.6,100753
133761,1736.2,100755
274166,1688.9,100756
9813,1688.9,100758
317,1467.1,100759
218431,1613.5,100760
203742,1550,100761
284101,1504.8,100762
179708,1724.4,100764
143355,1576.9,100765
83772,1716.9,100767
62917,1950.4,100796
60465,1514.5,100797
169165,1327.2,100799
229067,1002.1,1008
342,643.7,100800
251936,1120.5,100801
242562,1669.5,100803
249874,4182.9,229985
197018,3802.9,229986
247324,3655.5,229988
259774,2858.9,229989
219696,3619.9,229990
57130,2456.3,229997
225037,2389.6,229998
215271,3584.4,229999
148921,3123.7,230001
139714,1032.3,231426
39737,820.2,231427
85801,1635.1,102488
12573,1958,10249
238268,1343.3,10261
252524,1803,102490
268678,1988.1,102492
169176,1510.2,102496
213369,1983.8,103214
45697,1637.2,103216
246315,1681.3,103218
268617,1411.2,103219
154541,1072.1,10322
141203,1677,103221
115687,1411.2,103225
123054,1578,103228
120486,1708.2,103229
223737,1452.1,103230
40303,1102.2,104436
226993,1406.9,103233
249271,1666.3,103234
127569,1521,103235
89201,1360.6,103236
135623,1790.1,103238
280216,1066.7,10324
9814,1693.2,103240
70788,1469.3,103242
13361,1448.8,103244
29908,1536,103245
135628,1815.9,103247
127568,1514.5,103249
278085,1555.4,10325
274174,1779.3,103251
210977,1421.9,103253
9815,1472.5,103254
185842,1508,103256
14825,1226,103258
186369,1348.7,103259
218261,1540.3,103260
135630,2144.2,103262
206689,1926.8,103263
65088,1776.1,103265
29461,1510.2,103267
43040,1723.3,102489
229185,1709.3,102491
108512,1588.8,102494
239490,1832,102495
228446,1447.8,103215
1935,1763.1,103217
62998,1782.5,103220
99326,1545.7,103226
201610,1683.5,103227
149353,1096.9,10323
201612,1559.7,103231
48048,1688.9,103232
65089,2055.9,103237
188210,2420.8,103239
11822,1853.6,103241
46026,1403.6,100859
189948,1697.5,100860
266713,1504.8,100861
87656,1468.2,100863
17833,1991.3,100864
181026,1430.5,100865
68234,1868.6,100867
24680,1283.1,100870
151510,1926.8,102432
71030,1877.2,102433
215384,1518.8,102435
174577,1544.6,102436
266711,1482.2,102437
276310,1743.8,102440
251349,1512.3,102441
185899,1617.8,102443
123048,1749.2,102444
228137,2452,10246
158064,1578,104453
259470,1599.5,100827
94233,1389.6,100832
268675,1345.5,100836
89661,1627.5,100839
196008,1180.8,100841
71017,1933.2,100845
37023,1962.3,100848
252248,1428.4,100850
215475,1371.3,100853
188918,1426.2,100857
164963,1403.6,100862
215489,1880.5,100866
251926,1438.1,100869
89689,1382.1,102431
251632,1529.6,102434
15154,1907.4,102438
106174,1576.9,102439
237400,1553.2,102442
155677,1486.5,102445
18348,2093.6,10245
45948,2374.5,217149
141429,3989.1,217157
192000,1067.8,104456
113345,4294.8,217124
196282,2484.3,217168
131306,2093.6,224695
228331,1405.8,126090
108927,1580.2,165716
263828,3995.6,217161
214674,3941.8,217153
59374,1158.2,165717
246856,1249.7,165719
42253,4041.9,217109
282693,1636.1,165718
105622,1393.9,165720
52242,4294.8,217128
201146,1305.7,165713
115877,1368.1,165714
289040,1625.4,165715
229289,3902,212090
149722,1014,107533
58073,1939.7,107535
100778,1702.9,107538
139648,1171.1,107540
287112,983.8,107543
49473,1144.2,107545
90342,1594.1,107548
191815,1028,107550
274908,1959,107552
213989,2235.7,10757
111873,2322.9,248754
247638,2417.6,248755
111873,2322.9,16139
247638,2417.6,16139
192966,1894.5,236641
217382,1566.2,248762
192092,1557.6,248760
39828,1550,248761
12886,2509.1,232972
90146,2631.8,232973
211264,1908.5,236640
5220,1133.4,248767
18954,918.2,249047
82534,3052.7,249047
43751,5737.2,248766
149395,2750.2,248766
5220,1133.4,11757
191809,1491.9,107566
35467,1924.6,107568
106634,1286.3,107569
166097,1364.9,107570
196787,764.2,107570
128296,1817,107571
94891,1272.3,107573
53387,1559.7,107574
201677,1976.3,107576
198481,1775,107578
69081,3767.4,108937
287047,3547.8,108938
43774,1292.8,10894
247448,4124.8,108941
154882,3670.5,108942
228003,4714.6,108944
260444,3369.1,108947
1292,2770.7,108948
161628,3745.9,108949
187397,3790,108950
234369,2470.3,108952
116843,3022.5,108955
240511,2870.8,108956
159115,2457.4,108957
25349,2232.5,108959
1291,3378.8,108963
280419,2547.8,108964
260533,2980.6,108965
121666,2889.1,108967
43772,1200.2,10897
201571,1280.9,108970
111546,1236.8,108971
2948,1301.4,108972
197505,2082.8,108973
114002,1828.8,108975
269671,1350.9,108977
124358,1185.1,108978
267760,715.8,108978
33747,984.9,108980
28136,1784.7,108982
249441,2307.8,236656
88475,1628.6,107572
247041,2684.5,236678
268495,2699.6,236696
271333,2678.1,236657
59622,2443.4,236679
12122,2849.2,236670
257573,2654.4,236695
17965,2480,236672
196600,2506.9,236694
48506,2423,236680
68757,2261.5,236671
119333,1842.8,107565
236045,1649,107567
131878,1173.3,107577
10846,6060.1,108936
235954,3961.2,108939
5401,4050.5,108940
35450,2031.2,108943
12896,3616.7,108945
260437,4333.6,108946
208658,2684.5,108951
1293,3556.4,108953
100428,555.4,108983
264035,2472.5,236683
71880,2684.5,108954
20433,3292.7,108958
131846,2568.3,108960
82507,457.5,108961
65989,2241.1,108961
35453,1373.5,108962
244761,2139.9,108966
8368,2659.8,108968
100588,2439.1,108969
12913,713.7,108974
203424,1330.4,108974
65993,672.8,108976
157124,1698.6,108976
57474,1124.8,108979
289782,836.4,108981
180329,2349.8,236693
138881,2438,236681
17975,2250.8,236688
123595,2573.7,236692
56901,2721.1,236682
37595,2388.5,236687
71514,2339,236691
37594,2420.8,236689
165421,2251.8,236690
169676,2393.9,236686
136085,2419.7,236685
110502,2585.5,236684
91619,2628.6,156195
245140,2801.9,154977
289781,1192.7,108985
59989,1552.2,108987
53178,1068.9,108989
209973,8097.8,152509
45572,1429.5,103243
117971,1451,103246
249261,1657.7,103248
133738,1771.8,103250
276300,1823.4,103252
263528,1404.7,103255
135629,1345.5,103257
69193,1440.2,10326
99327,1431.6,103261
32670,1340.1,103264
246288,2092.5,103266
5922,1629.7,135428
95018,3851.4,244962
175360,7499.3,244961
123037,8193.6,209288
173955,2173.3,217219
243812,1317.5,217219
266361,1545.7,217219
220292,8130,244960
158357,2385.3,156193
222646,3482.2,156194
117807,2815.9,156209
225583,3128,155366
182092,1913.8,155765
228198,3035.4,155772
11198,2472.5,155356
247590,4897.6,155356
23013,752.4,155357
198647,2896.6,155357
125876,2777.1,155365
173953,1652.3,103269
32677,1703.9,103270
186383,1623.2,103272
249262,1592,103273
133737,1615.7,103275
138397,1508,103276
274902,916,107514
1323,1368.1,107515
228698,1400.4,107517
39590,1533.9,107518
268965,1587.7,10752
234182,1039.8,107520
154917,1222.8,107522
212828,1729.8,107537
61872,1792.2,107539
5219,1306.7,10754
8642,894.5,107541
236039,2961.2,107542
223132,1547.9,208583
60029,1161.4,107544
25658,313.2,107546
61876,1444.5,107546
65844,1495.1,107547
163665,1453.1,107549
279968,2215.2,10755
175511,1250.8,107551
47188,916,107553
166104,1428.4,107556
208625,1460.7,107557
88476,1403.6,107558
159386,1540.3,107559
65853,1477.9,107560
231267,1164.7,107561
191816,1472.5,107562
130695,3259.3,156210
29179,4255,156211
147725,496.2,156212
162717,4670.5,156212
168852,5205.5,157864
98725,3159.2,157865
78660,4151.7,157866
92936,2433.7,217140
232387,2385.3,157867
14323,4152.8,157868
122591,3701.7,157868
235476,962.3,157868
181427,5704.9,157872
20452,1342.3,107555
267556,1521,107563
94920,349.8,107564
27952,1614.6,107564
59389,3401.4,233497
63213,3071,233499
85350,3825.5,233502
152417,1315.4,114690
215168,1458.5,114693
198455,1273.4,114694
132187,1784.7,114695
176619,1299.2,114696
33418,1593.1,114697
53669,1097.9,114698
245582,1346.6,1147
136902,1531.7,112970
216728,942.9,112971
234149,1057,112974
53416,1583.4,112978
65864,1110.8,112981
215064,1714.7,112983
161881,1405.8,112985
241018,998.9,112988
152432,1259.4,114660
234142,1848.2,114663
216840,2407.9,114666
27988,2392.8,114672
166136,1567.2,114674
187719,1428.4,114677
86288,980.6,114679
124612,1241.1,114681
128332,1447.8,114684
50898,1410.1,114687
225491,1598.5,114689
215066,2289.5,114691
155007,1828.8,114692
212936,1658.7,114699
245025,1660.9,114705
49523,1865.4,119291
30340,1755.6,236676
274586,2204.5,236674
189682,5732.9,264362
119614,1338,114700
260683,1194.8,114701
170421,1395,114704
191814,1308.9,114706
88481,737.3,114707
38224,1406.9,114709
285049,974.1,114712
58029,1396.1,114714
241008,1220.6,114715
43986,1475.7,114717
212902,1447.8,114718
170422,1540.3,114720
18785,1846,114722
177493,1202.3,115304
83175,1321.8,115305
254156,941.9,115307
289249,2489.7,236677
274852,1427.3,112935
196598,2280.9,236673
86650,941.9,108991
46656,1505.9,108993
144363,533.9,108993
208420,1366,108994
8167,974.1,108995
154887,437,108997
28135,845,108999
210132,947.2,1090
155013,1315.4,112926
3557,596.3,112927
38538,1415.5,112927
234171,1583.4,112928
264827,1286.3,112930
152471,1596.3,112931
245011,990.3,112932
131875,956.9,112934
253235,1193.7,112937
38537,1711.5,112938
25924,1302.4,112940
124437,1643.7,112942
272390,1095.8,112944
43964,1120.5,112946
18778,1316.4,112947
176602,721.2,112949
211878,1496.2,11295
69368,1333.7,112951
163691,1147.4,112953
50734,1202.3,112954
72447,1332.6,112956
35267,974.1,112958
33403,1230.3,112959
285074,1509.1,112960
90702,1353,112961
220094,1359.5,108984
136773,1106.5,108986
197503,1185.1,108988
10850,1110.8,108992
240470,1025.8,108996
80040,1134.5,108998
66135,446.7,112929
175710,2151.7,11293
61357,1396.1,10092
216823,1470.4,112933
200092,1444.5,102376
130890,3381,102700
196085,1862.2,104000
271739,2205.5,104002
493,2332.6,104005
71089,1977.3,104008
81426,2123.7,104123
242477,1739.5,104125
24729,1868.6,104127
8643,1393.9,105299
28643,1114.1,1053
144443,1299.2,105300
255839,1548.9,105302
157360,1790.1,105303
170420,1163.6,105305
212879,1005.4,105306
247948,1678.1,105308
161331,1017.2,106392
287133,1283.1,106393
149507,1393.9,106394
251697,1762.1,103945
131258,1576.9,102430
87236,1824.5,102498
216318,1308.9,1025
219717,1080.7,10250
178306,2103.3,102756
108521,1876.2,103005
210979,1496.2,103007
169248,1868.6,103008
278084,2897.7,10301
130903,1862.2,103010
276298,1625.4,103012
166569,1620,105612
150203,1493,105614
103421,862.2,105616
129386,1494,105617
231540,1008.6,105619
118885,1187.3,10562
86316,479,118333
264829,1262.6,118333
19601,810.5,105621
129377,1274.5,105623
206662,826.7,105625
203005,1156.1,105884
77494,8456.2,105885
106832,1245.4,105887
224355,1615.7,101743
85287,1640.4,101746
45695,1656.6,101749
133785,1541.4,101751
45702,1852.5,101759
284099,1782.5,101760
169177,1594.1,101763
42275,1806.2,101766
186325,1902,101769
178469,2827.7,101772
143348,1734.1,101776
156186,2478.9,101777
171679,1270.2,102097
33768,1919.2,105891
119058,1294.9,105892
272559,1238.9,105894
35455,1228.2,105895
272558,550,105895
77762,1703.9,105897
116831,2059.2,109401
208656,538.2,109401
161629,513.4,109402
220062,1775,109402
280369,2122.7,109404
236028,1996.7,109407
166113,1511.3,109408
86448,1322.9,109409
158919,1030.1,10941
176898,2161.4,109411
237470,1463.9,103402
75155,1310,103406
48052,1346.6,103409
120443,1414.4,103411
216643,1536,133490
7080,1206.6,103413
195583,1327.2,103416
178941,1161.4,10360
186687,1832,103601
37103,1987,103602
56815,1966.6,103604
266736,1561.9,103606
243885,1646.9,103608
33404,1645.8,112939
155002,1356.3,112941
155003,2037.6,112943
285075,1205.6,112945
161909,1496.2,112948
43963,1040.9,112950
11165,1091.5,112952
97762,1500.5,112955
255620,1500.5,112957
216064,1954.7,11296
111382,2510.2,112963
264854,877.3,112964
166138,1742.7,112966
201850,3434.8,112967
12995,346.6,112969
18122,3561.8,232693
214456,2968.7,232825
93976,2367,232828
250767,608.2,112968
182302,1335.8,112962
65868,10651,112965
219713,4523,232692
7334,2974.1,232826
251454,2541.4,232831
85543,2629.6,232832
115741,2455.3,233498
203551,2847.1,233501
118173,3099,233503
108942,2294.9,233504
153957,2839.5,233513
152431,1884.8,114711
18535,573.7,114713
278043,1685.6,114716
128331,1808.4,114719
11111,1470.4,114721
38544,635.1,114721
150211,1778.2,115303
210343,2315.3,115306
287883,797.6,115308
253992,1699.6,115310
231570,1460.7,115312
117765,1377.8,115314
146050,1449.9,115318
66533,1527.4,115320
54356,1653.4,115325
120619,2143.1,233515
148317,2328.3,233517
110875,3404.7,233518
37331,2578,233520
150940,2997.8,233525
169471,2055.9,233526
174072,2498.3,233528
68089,2489.7,232830
